"2025-08-05","SSV TO:  80746337033","0.5",,"60662.24"
"2025-08-05","PAYPAL           MSP","26.52",,"60635.72"
"2025-08-06","SSV TO:  80746337033","0.5",,"60635.22"
"2025-08-06","PAYPAL           MSP","25.71",,"60609.51"
"2025-08-06","PAYPAL           MSP","53.01",,"60556.5"
"2025-08-07","PTS TO:  80746337033","50",,"60506.5"
"2025-08-07","PAYPAL           MSP","46.18",,"60460.32"
"2025-08-07","PAYPAL           MSP","82.94",,"60377.38"
"2025-08-11","AMZN Mktp CA      _V","114.4",,"60262.98"
"2025-08-12","SSV TO:  80746337033","0.5",,"60262.48"
"2025-08-12","PAYPAL           MSP","27.78",,"60234.7"
"2025-08-12","PAYPAL           MSP","28.21",,"60206.49"
"2025-08-13","HO472 TFR-TO C/C","2195.73",,"58010.76"
"2025-08-13","PAYPAL           MSP","24.3",,"57986.46"
"2025-08-14","AMZN Mktp CA      _V","27.29",,"57959.17"
"2025-08-15","SSV TO:  80746337033","0.5",,"57958.67"
"2025-08-18","SEND E-TFR ***8cF","300",,"57658.67"
"2025-08-18","Amazon.ca         _V","24.25",,"57634.42"
"2025-08-18","Amazon.ca         _V","29.93",,"57604.49"
"2025-08-19","STRIPE           MSP",,"4.36","57608.85"
"2025-08-19","SSV TO:  80746337033","1",,"57607.85"
"2025-08-19","Amazon.ca         _V","27.55",,"57580.3"
"2025-08-19","PAYPAL           MSP","14.16",,"57566.14"
"2025-08-19","PAYPAL           MSP","20.57",,"57545.57"
"2025-08-20","SSV TO:  80746337033","0.5",,"57545.07"
"2025-08-21","PTS TO:  80746337033","50",,"57495.07"
"2025-08-21","PAYPAL           MSP","9.95",,"57485.12"
"2025-08-21","PAYPAL           MSP","12.99",,"57472.13"
"2025-08-22","Google LLC       MSP",,"578.65","58050.78"
"2025-08-22","SEND E-TFR ***YP7","70",,"57980.78"
"2025-08-25","SEND E-TFR ***dUX","70",,"57910.78"
"2025-08-25","NETFLIX.COM       _V","19.94",,"57890.84"
"2025-08-26","SSV TO:  80746337033","0.5",,"57890.34"
"2025-08-27","SEND E-TFR ***TAG","100",,"57790.34"
"2025-08-28","SEND E-TFR ***6Cd","2000",,"55790.34"
"2025-08-29","Amazon.ca Prime   _V","10.49",,"55779.85"
"2025-08-29","PTS TO:  80746337033","10",,"55769.85"
"2025-08-29","MONTHLY ACCOUNT FEE","17.95",,"55751.9"
"2025-08-29","ACCT BAL REBATE",,"17.95","55769.85"
"2025-09-02","SEND E-TFR ***n7H","541",,"55228.85"
"2025-09-02","AMZN Mktp CA      _V","47.76",,"55181.09"
"2025-09-02","SSV TO:  80746337033","0.5",,"55180.59"
"2025-09-03","AMZN Mktp CA      _V","17.1",,"55163.49"
"2025-09-03","SSV TO:  80746337033","0.5",,"55162.99"
"2025-09-03","SEND E-TFR ***SQH","3000",,"52162.99"
"2025-09-04","PTS TO:  80746337033","50",,"52112.99"
"2025-09-04","SSV TO:  80746337033","0.5",,"52112.49"
"2025-09-08","HW-FastSpring P  CMS",,"1066.12","53178.61"
"2025-09-08","PAYPAL           MSP","154.27",,"53024.34"
"2025-09-09","WI175 TFR-TO C/C","749.33",,"52275.01"
"2025-09-09","PAYPAL           MSP","13.64",,"52261.37"
"2025-09-09","PAYPAL           MSP","82.94",,"52178.43"
"2025-09-15","Amazon.ca         _V","7.32",,"52171.11"
"2025-09-15","AMZN Mktp CA      _V","29.39",,"52141.72"
"2025-09-15","AMZN Mktp CA      _V","38.82",,"52102.9"
"2025-09-16","SSV TO:  80746337033","1.5",,"52101.4"
"2025-09-16","PAYPAL           MSP","17.67",,"52083.73"
"2025-09-17","PAYPAL           MSP","14.16",,"52069.57"
"2025-09-17","PAYPAL           MSP","18.99",,"52050.58"
"2025-09-18","PTS TO:  80746337033","50",,"52000.58"
"2025-09-18","PAYPAL           MSP","63.88",,"51936.7"
"2025-09-19","PAYPAL           MSP","141.72",,"51794.98"
"2025-09-22","AMZN Mktp CA      _V","49.34",,"51745.64"
"2025-09-22","RECLAIM E-TFR ***YP7",,"70","51815.64"
"2025-09-22","Google LLC       MSP",,"476.03","52291.67"
"2025-09-23","SSV TO:  80746337033","0.5",,"52291.17"
"2025-09-23","PAYPAL           MSP","9.95",,"52281.22"
"2025-09-23","PAYPAL           MSP","13.64",,"52267.58"
"2025-09-23","PAYPAL           MSP","49.32",,"52218.26"
"2025-09-24","PAYPAL           MSP","14.89",,"52203.37"
"2025-09-25","AMZN Mktp CA      _V","126.67",,"52076.7"
"2025-09-25","AMZN Mktp CA      _V","4.73",,"52071.97"
"2025-09-25","NETFLIX.COM       _V","19.94",,"52052.03"
"2025-09-26","SSV TO:  80746337033","1.5",,"52050.53"
"2025-09-29","Amazon.ca Prime   _V","10.49",,"52040.04"
"2025-09-29","PTS TO:  80746337033","10",,"52030.04"
"2025-09-29","PAYPAL           MSP",,"68.24","52098.28"
"2025-09-29","MONTHLY ACCOUNT FEE","17.95",,"52080.33"
"2025-09-29","ACCT BAL REBATE",,"17.95","52098.28"
"2025-10-01","SSV TO:  80746337033","0.5",,"52097.78"
"2025-10-01","AWIN INC.        MSP",,"55.22","52153"
"2025-10-01","PAYPAL           MSP","6.29",,"52146.71"
"2025-10-01","PAYPAL           MSP","10.49",,"52136.22"
"2025-10-01","PAYPAL           MSP","13.64",,"52122.58"
"2025-10-02","PTS TO:  80746337033","50",,"52072.58"
"2025-10-02","PAYPAL           MSP","30.12",,"52042.46"
"2025-10-03","PAYPAL           MSP","23.61",,"52018.85"
"2025-10-03","PAYPAL           MSP","28.86",,"51989.99"
"2025-10-03","PAYPAL           MSP","45.66",,"51944.33"
"2025-10-06","SEND E-TFR ***JTM","3000",,"48944.33"
"2025-10-07","Amazon.ca         _V","33.1",,"48911.23"
"2025-10-07","PAYPAL           MSP","49.32",,"48861.91"
"2025-10-07","PAYPAL           MSP","82.94",,"48778.97"
"2025-10-08","SSV TO:  80746337033","0.5",,"48778.47"
"2025-10-08","PAYPAL           MSP","15.74",,"48762.73"
"2025-10-16","PTS TO:  80746337033","50",,"48712.73"
"2025-10-16","PAYPAL           MSP","21.1",,"48691.63"
"2025-10-17","PAYPAL           MSP","14.16",,"48677.47"
"2025-10-17","PAYPAL           MSP","30.75",,"48646.72"
"2025-10-17","PAYPAL           MSP","161.2",,"48485.52"
"2025-10-20","PAYPAL           MSP","359.57",,"48125.95"
"2025-10-21","PAYPAL           MSP","9.95",,"48116"
"2025-10-21","PAYPAL           MSP","13.64",,"48102.36"
"2025-10-21","PAYPAL           MSP","33.79",,"48068.57"
"2025-10-21","PAYPAL           MSP","56.79",,"48011.78"
"2025-10-21","PAYPAL           MSP","270.76",,"47741.02"
"2025-10-21","PAYPAL           MSP","331.29",,"47409.73"
"2025-10-21","PAYPAL           MSP","425.09",,"46984.64"
"2025-10-21","PAYPAL           MSP","735.8",,"46248.84"
"2025-10-22","Google LLC       MSP",,"596.58","46845.42"
"2025-10-27","NETFLIX.COM       _V","19.94",,"46825.48"
"2025-10-27","AMZN Mktp CA      _V","35.69",,"46789.79"
"2025-10-27","AMZN Mktp CA      _V","62.99",,"46726.8"
"2025-10-27","AMZN Mktp CA      _V","35.48",,"46691.32"
"2025-10-28","SSV TO:  80746337033","2",,"46689.32"
"2025-10-28","PAYPAL           MSP","24.99",,"46664.33"
"2025-10-29","Amazon.ca Prime   _V","10.49",,"46653.84"
"2025-10-29","PAYPAL           MSP","6.29",,"46647.55"
"2025-10-30","AMZN Mktp CA      _V","17.84",,"46629.71"
"2025-10-30","PTS TO:  80746337033","50",,"46579.71"
"2025-10-30","SSV TO:  80746337033","0.5",,"46579.21"
"2025-10-30","PAYPAL           MSP","10.49",,"46568.72"
"2025-10-30","PAYPAL           MSP","34.2",,"46534.52"
"2025-10-31","PTS TO:  80746337033","10",,"46524.52"
"2025-10-31","SSV TO:  80746337033","0.5",,"46524.02"
"2025-10-31","PAYPAL           MSP","13.64",,"46510.38"
"2025-10-31","MONTHLY ACCOUNT FEE","17.95",,"46492.43"
"2025-10-31","ACCT BAL REBATE",,"17.95","46510.38"
"2025-11-03","E-TRANSFER ***HPB",,"30","46540.38"
"2025-11-03","UY513 TFR-TO C/C","2024.21",,"44516.17"
"2025-11-04","PAYPAL           MSP","10",,"44506.17"
"2025-11-04","PAYPAL           MSP","21.25",,"44484.92"
"2025-11-04","PAYPAL           MSP","22.36",,"44462.56"
"2025-11-04","PAYPAL           MSP","63.47",,"44399.09"
"2025-11-07","Gopay-Go 190800.00_V","16.74",,"44382.35"
"2025-11-07","Gopay-Goj 30000.00_V","2.63",,"44379.72"
"2025-11-07","PAYPAL           MSP","49.32",,"44330.4"
"2025-11-07","PAYPAL           MSP","82.94",,"44247.46"
"2025-11-10","GOJEK REC 63000.00_V","5.52",,"44241.94"
"2025-11-10","Gopay-Goj 77000.00_V","6.75",,"44235.19"
"2025-11-10","Gopay-Go 183700.00_V","16.09",,"44219.1"
"2025-11-10","Gopay-Go 160700.00_V","14.08",,"44205.02"
"2025-11-10","Gopay-Goj 20000.00_V","1.75",,"44203.27"
"2025-11-10","Gopay-Goj 20000.00_V","1.75",,"44201.52"
"2025-11-10","Gopay-Go 580200.00_V","50.84",,"44150.68"
"2025-11-10","GOJEK REC 25000.00_V","2.19",,"44148.49"
"2025-11-10","GOJEK RE 168500.00_V","14.77",,"44133.72"
"2025-11-10","Gopay-Goj 25000.00_V","2.19",,"44131.53"
"2025-11-10","SSV TO:  80746337033","1",,"44130.53"
"2025-11-10","PAYPAL           MSP","15.74",,"44114.79"
"2025-11-12","Gopay-Go 182800.00_V","15.92",,"44098.87"
"2025-11-12","Gopay-Goj 25000.00_V","2.17",,"44096.7"
"2025-11-12","SSV TO:  80746337033","5",,"44091.7"
"2025-11-12","Gopay-Goj 23500.00_V","2.04",,"44089.66"
"2025-11-12","PAYPAL           MSP","303.3",,"43786.36"
"2025-11-13","Gopay-Go 302000.00_V","26.25",,"43760.11"
"2025-11-13","PTS TO:  80746337033","50",,"43710.11"
"2025-11-13","SSV TO:  80746337033","1.5",,"43708.61"
"2025-11-14","GoPayID  304700.00_V","26.5",,"43682.11"
"2025-11-14","SSV TO:  80746337033","0.5",,"43681.61"
"2025-11-17","GOJEK RE 324000.00_V","28.21",,"43653.4"
"2025-11-17","SSV TO:  80746337033","0.5",,"43652.9"
"2025-11-18","SSV TO:  80746337033","0.5",,"43652.4"
"2025-11-18","PAYPAL           MSP","14.16",,"43638.24"
"2025-11-18","PAYPAL           MSP","30.72",,"43607.52"
"2025-11-18","PAYPAL           MSP","48.86",,"43558.66"
"2025-11-19","GoPayID  123000.00_V","10.69",,"43547.97"
"2025-11-19","GoPayID   20000.00_V","1.74",,"43546.23"
"2025-11-19","GoPayID   28000.00_V","2.43",,"43543.8"
"2025-11-19","GoPayID   23000.00_V","2",,"43541.8"
"2025-11-19","PAYPAL           MSP","54.27",,"43487.53"
"2025-11-20","GoPayID   28000.00_V","2.44",,"43485.09"
"2025-11-20","GoPayID   20000.00_V","1.74",,"43483.35"
"2025-11-20","GoPayID  130500.00_V","11.36",,"43471.99"
"2025-11-20","SSV TO:  80746337033","2",,"43469.99"
"2025-11-21","SSV TO:  80746337033","1.5",,"43468.49"
"2025-11-24","AMZN Mktp CA      _V","22.95",,"43445.54"
"2025-11-24","Google LLC       MSP",,"614.56","44060.1"
"2025-11-24","AMZN Mktp CA      _V","50.39",,"44009.71"
"2025-11-25","SSV TO:  80746337033","1",,"44008.71"
"2025-11-25","NETFLIX.COM       _V","19.94",,"43988.77"
"2025-11-26","SSV TO:  80746337033","0.5",,"43988.27"
"2025-11-27","PTS TO:  80746337033","50",,"43938.27"
"2025-11-28","PTS TO:  80746337033","10",,"43928.27"
"2025-11-28","AMZN Mktp CA      _V","11.22",,"43917.05"
"2025-11-28","MONTHLY ACCOUNT FEE","17.95",,"43899.1"
"2025-11-28","ACCT BAL REBATE",,"17.95","43917.05"
"2025-12-01","Amazon.ca Prime   _V","10.49",,"43906.56"
"2025-12-01","SEND E-TFR ***JwD","1060",,"42846.56"
"2025-12-01","SSV TO:  80746337033","0.5",,"42846.06"
"2025-12-02","SSV TO:  80746337033","0.5",,"42845.56"
"2025-12-02","PAYPAL           MSP","26.07",,"42819.49"
"2025-12-02","PAYPAL           MSP","139.64",,"42679.85"
"2025-12-04","STRIPE           MSP",,"4.36","42684.21"
"2025-12-05","PAYPAL           MSP","18.47",,"42665.74"
"2025-12-05","PAYPAL           MSP","356.99",,"42308.75"
